date;cdi
2003-07-18 00:00:00;0,00090585
2003-07-21 00:00:00;0,0009049
2003-07-22 00:00:00;0,00090427
2003-07-23 00:00:00;0,00090364
2003-07-24 00:00:00;0,00085974
2003-07-25 00:00:00;0,00086006
2003-07-28 00:00:00;0,00085974
2003-07-29 00:00:00;0,00085974
2003-07-30 00:00:00;0,00086006
2003-07-31 00:00:00;0,0008607
2003-08-01 00:00:00;0,0008607
2003-08-04 00:00:00;0,00086166
2003-08-05 00:00:00;0,00086166
2003-08-06 00:00:00;0,00086166
2003-08-07 00:00:00;0,00086102
2003-08-08 00:00:00;0,00086166
2003-08-11 00:00:00;0,00086198
2003-08-12 00:00:00;0,00086198
2003-08-13 00:00:00;0,00086134
2003-08-14 00:00:00;0,00086038
2003-08-15 00:00:00;0,00086038
2003-08-18 00:00:00;0,0008607
2003-08-19 00:00:00;0,00086038
2003-08-20 00:00:00;0,00084982
2003-08-21 00:00:00;0,00077995
2003-08-22 00:00:00;0,00077897
2003-08-25 00:00:00;0,00077865
2003-08-26 00:00:00;0,00077832
2003-08-27 00:00:00;0,0007793
2003-08-28 00:00:00;0,00077962
2003-08-29 00:00:00;0,0007793
2003-09-01 00:00:00;0,0007793
2003-09-02 00:00:00;0,0007793
2003-09-03 00:00:00;0,00077962
2003-09-04 00:00:00;0,00077962
2003-09-05 00:00:00;0,00077995
2003-09-08 00:00:00;0,00077995
2003-09-09 00:00:00;0,00078028
2003-09-10 00:00:00;0,00078028
2003-09-11 00:00:00;0,00078028
2003-09-12 00:00:00;0,0007806
2003-09-15 00:00:00;0,00077995
2003-09-16 00:00:00;0,00077865
2003-09-17 00:00:00;0,00077603
2003-09-18 00:00:00;0,00071349
2003-09-19 00:00:00;0,00071316
2003-09-22 00:00:00;0,00071382
2003-09-23 00:00:00;0,00071448
2003-09-24 00:00:00;0,00071448
2003-09-25 00:00:00;0,00071415
2003-09-26 00:00:00;0,00071415
2003-09-29 00:00:00;0,00071415
2003-09-30 00:00:00;0,00071415
2003-10-01 00:00:00;0,00071448
2003-10-02 00:00:00;0,00071481
2003-10-03 00:00:00;0,00071481
2003-10-06 00:00:00;0,00071448
2003-10-07 00:00:00;0,00071448
2003-10-08 00:00:00;0,00071448
2003-10-09 00:00:00;0,00071415
2003-10-10 00:00:00;0,00071481
2003-10-13 00:00:00;0,00071515
2003-10-14 00:00:00;0,00071515
2003-10-15 00:00:00;0,00071515
2003-10-16 00:00:00;0,00071548
2003-10-17 00:00:00;0,00071581
2003-10-20 00:00:00;0,00071548
2003-10-21 00:00:00;0,00071481
2003-10-22 00:00:00;0,00071349
2003-10-23 00:00:00;0,00068117
2003-10-24 00:00:00;0,00068051
2003-10-27 00:00:00;0,00068051
2003-10-28 00:00:00;0,00068051
2003-10-29 00:00:00;0,00068184
2003-10-30 00:00:00;0,00068184
2003-10-31 00:00:00;0,00068218
2003-11-03 00:00:00;0,00068184
2003-11-04 00:00:00;0,00068218
2003-11-05 00:00:00;0,00068251
2003-11-06 00:00:00;0,00068251
2003-11-07 00:00:00;0,00068218
2003-11-10 00:00:00;0,00068218
2003-11-11 00:00:00;0,00068218
2003-11-12 00:00:00;0,00068251
2003-11-13 00:00:00;0,00068251
2003-11-14 00:00:00;0,00068251
2003-11-17 00:00:00;0,00068251
2003-11-18 00:00:00;0,00068218
2003-11-19 00:00:00;0,00068151
2003-11-20 00:00:00;0,00063305
2003-11-21 00:00:00;0,00063272
2003-11-24 00:00:00;0,00063305
2003-11-25 00:00:00;0,00063238
2003-11-26 00:00:00;0,00063238
2003-11-27 00:00:00;0,00063204
2003-11-28 00:00:00;0,0006317
2003-12-01 00:00:00;0,00063102
2003-12-02 00:00:00;0,00063035
2003-12-03 00:00:00;0,00063068
2003-12-04 00:00:00;0,00063068
2003-12-05 00:00:00;0,00063068
2003-12-08 00:00:00;0,00063102
2003-12-09 00:00:00;0,00063068
2003-12-10 00:00:00;0,00063102
2003-12-11 00:00:00;0,00063035
2003-12-12 00:00:00;0,00063001
2003-12-15 00:00:00;0,00063001
2003-12-16 00:00:00;0,00062967
2003-12-17 00:00:00;0,00062933
2003-12-18 00:00:00;0,00059598
2003-12-19 00:00:00;0,00059701
2003-12-22 00:00:00;0,00059701
2003-12-23 00:00:00;0,00059735
2003-12-24 00:00:00;0,00059701
2003-12-26 00:00:00;0,00059667
2003-12-29 00:00:00;0,00059701
2003-12-30 00:00:00;0,00059735
2003-12-31 00:00:00;0,00059837
2004-01-02 00:00:00;0,00059803
2004-01-05 00:00:00;0,00059769
2004-01-06 00:00:00;0,00059735
2004-01-07 00:00:00;0,00059701
2004-01-08 00:00:00;0,00059667
2004-01-09 00:00:00;0,00059667
2004-01-12 00:00:00;0,00059667
2004-01-13 00:00:00;0,00059667
2004-01-14 00:00:00;0,00059667
2004-01-15 00:00:00;0,00059632
2004-01-16 00:00:00;0,00059598
2004-01-19 00:00:00;0,00059598
2004-01-20 00:00:00;0,00059598
2004-01-21 00:00:00;0,00059598
2004-01-22 00:00:00;0,00059701
2004-01-23 00:00:00;0,00059735
2004-01-26 00:00:00;0,00059701
2004-01-27 00:00:00;0,00059701
2004-01-28 00:00:00;0,00059632
2004-01-29 00:00:00;0,00059564
2004-01-30 00:00:00;0,00059667
2004-02-02 00:00:00;0,00059667
2004-02-03 00:00:00;0,00059667
2004-02-04 00:00:00;0,00059667
2004-02-05 00:00:00;0,00059667
2004-02-06 00:00:00;0,00059632
2004-02-09 00:00:00;0,00059598
2004-02-10 00:00:00;0,00059564
2004-02-11 00:00:00;0,0005953
2004-02-12 00:00:00;0,00059598
2004-02-13 00:00:00;0,00059701
2004-02-16 00:00:00;0,00059735
2004-02-17 00:00:00;0,00059735
2004-02-18 00:00:00;0,00059735
2004-02-19 00:00:00;0,00059701
2004-02-20 00:00:00;0,00059769
2004-02-25 00:00:00;0,00059735
2004-02-26 00:00:00;0,00059735
2004-02-27 00:00:00;0,00059735
2004-03-01 00:00:00;0,00059701
2004-03-02 00:00:00;0,00059701
2004-03-03 00:00:00;0,00059667
2004-03-04 00:00:00;0,00059632
2004-03-05 00:00:00;0,00059667
2004-03-08 00:00:00;0,00059701
2004-03-09 00:00:00;0,00059667
2004-03-10 00:00:00;0,00059701
2004-03-11 00:00:00;0,00059632
2004-03-12 00:00:00;0,00059632
2004-03-15 00:00:00;0,00059598
2004-03-16 00:00:00;0,00059598
2004-03-17 00:00:00;0,00059598
2004-03-18 00:00:00;0,0005888
2004-03-19 00:00:00;0,00058948
2004-03-22 00:00:00;0,00059085
2004-03-23 00:00:00;0,00059188
2004-03-24 00:00:00;0,00059051
2004-03-25 00:00:00;0,00058983
2004-03-26 00:00:00;0,00058983
2004-03-29 00:00:00;0,00058948
2004-03-30 00:00:00;0,00058914
2004-03-31 00:00:00;0,00058983
2004-04-01 00:00:00;0,00059017
2004-04-02 00:00:00;0,00059017
2004-04-05 00:00:00;0,00059017
2004-04-06 00:00:00;0,00058983
2004-04-07 00:00:00;0,00058948
2004-04-08 00:00:00;0,00058948
2004-04-12 00:00:00;0,00058914
2004-04-13 00:00:00;0,00058914
2004-04-14 00:00:00;0,00058777
2004-04-15 00:00:00;0,00058092
2004-04-16 00:00:00;0,00057955
2004-04-19 00:00:00;0,00057989
2004-04-20 00:00:00;0,00057989
2004-04-22 00:00:00;0,00057955
2004-04-23 00:00:00;0,00057955
2004-04-26 00:00:00;0,00057955
2004-04-27 00:00:00;0,0005792
2004-04-28 00:00:00;0,0005792
2004-04-29 00:00:00;0,00057886
2004-04-30 00:00:00;0,00058023
2004-05-03 00:00:00;0,00057955
2004-05-04 00:00:00;0,00057989
2004-05-05 00:00:00;0,0005792
2004-05-06 00:00:00;0,00057955
2004-05-07 00:00:00;0,0005792
2004-05-10 00:00:00;0,00057886
2004-05-11 00:00:00;0,00057886
2004-05-12 00:00:00;0,00057886
2004-05-13 00:00:00;0,00057886
2004-05-14 00:00:00;0,00057955
2004-05-17 00:00:00;0,0005792
2004-05-18 00:00:00;0,0005792
2004-05-19 00:00:00;0,00057886
2004-05-20 00:00:00;0,0005792
2004-05-21 00:00:00;0,00057989
2004-05-24 00:00:00;0,00057989
2004-05-25 00:00:00;0,00057955
2004-05-26 00:00:00;0,00058126
2004-05-27 00:00:00;0,00058263
2004-05-28 00:00:00;0,00058298
2004-05-31 00:00:00;0,00058263
2004-06-01 00:00:00;0,00058058
2004-06-02 00:00:00;0,00058023
2004-06-03 00:00:00;0,0005792
2004-06-04 00:00:00;0,00058058
2004-06-07 00:00:00;0,00057989
2004-06-08 00:00:00;0,0005792
2004-06-09 00:00:00;0,00057886
2004-06-11 00:00:00;0,00057886
2004-06-14 00:00:00;0,00057886
2004-06-15 00:00:00;0,0005792
2004-06-16 00:00:00;0,0005792
2004-06-17 00:00:00;0,0005792
2004-06-18 00:00:00;0,00057886
2004-06-21 00:00:00;0,00057955
2004-06-22 00:00:00;0,0005792
2004-06-23 00:00:00;0,00057886
2004-06-24 00:00:00;0,00057886
2004-06-25 00:00:00;0,00057852
2004-06-28 00:00:00;0,00057886
2004-06-29 00:00:00;0,00057886
2004-06-30 00:00:00;0,00057955
2004-07-01 00:00:00;0,0005792
2004-07-02 00:00:00;0,00057852
2004-07-05 00:00:00;0,00057852
2004-07-06 00:00:00;0,00057886
2004-07-07 00:00:00;0,00057852
2004-07-08 00:00:00;0,00057989
2004-07-09 00:00:00;0,00058126
2004-07-12 00:00:00;0,0005792
2004-07-13 00:00:00;0,0005792
2004-07-14 00:00:00;0,00057852
2004-07-15 00:00:00;0,0005792
2004-07-16 00:00:00;0,00057886
2004-07-19 00:00:00;0,00057886
2004-07-20 00:00:00;0,00057886
2004-07-21 00:00:00;0,0005792
2004-07-22 00:00:00;0,00057852
2004-07-23 00:00:00;0,00057886
2004-07-26 00:00:00;0,0005792
2004-07-27 00:00:00;0,00057886
2004-07-28 00:00:00;0,00057886
2004-07-29 00:00:00;0,00057886
2004-07-30 00:00:00;0,00058023
2004-08-02 00:00:00;0,00058058
2004-08-03 00:00:00;0,00058092
2004-08-04 00:00:00;0,00058126
2004-08-05 00:00:00;0,0005816
2004-08-06 00:00:00;0,00058126
2004-08-09 00:00:00;0,00058126
2004-08-10 00:00:00;0,00058092
2004-08-11 00:00:00;0,00058126
2004-08-12 00:00:00;0,00058092
2004-08-13 00:00:00;0,00058058
2004-08-16 00:00:00;0,00058092
2004-08-17 00:00:00;0,00058058
2004-08-18 00:00:00;0,00057989
2004-08-19 00:00:00;0,00058023
2004-08-20 00:00:00;0,00058023
2004-08-23 00:00:00;0,00058126
2004-08-24 00:00:00;0,00058126
2004-08-25 00:00:00;0,00058023
2004-08-26 00:00:00;0,00058023
2004-08-27 00:00:00;0,0005816
2004-08-30 00:00:00;0,00058263
2004-08-31 00:00:00;0,00058298
2004-09-01 00:00:00;0,00058195
2004-09-02 00:00:00;0,00058263
2004-09-03 00:00:00;0,0005816
2004-09-06 00:00:00;0,00058195
2004-09-08 00:00:00;0,00058229
2004-09-09 00:00:00;0,0005816
2004-09-10 00:00:00;0,00058263
2004-09-13 00:00:00;0,00058435
2004-09-14 00:00:00;0,00058469
2004-09-15 00:00:00;0,00058537
2004-09-16 00:00:00;0,00059461
2004-09-17 00:00:00;0,00059427
2004-09-20 00:00:00;0,00059496
2004-09-21 00:00:00;0,00059325
2004-09-22 00:00:00;0,00059427
2004-09-23 00:00:00;0,00059393
2004-09-24 00:00:00;0,00059496
2004-09-27 00:00:00;0,00059496
2004-09-28 00:00:00;0,00059496
2004-09-29 00:00:00;0,00059393
2004-09-30 00:00:00;0,00059496
2004-10-01 00:00:00;0,0005953
2004-10-04 00:00:00;0,00059461
2004-10-05 00:00:00;0,00059427
2004-10-06 00:00:00;0,00059427
2004-10-07 00:00:00;0,00059427
2004-10-08 00:00:00;0,00059427
2004-10-11 00:00:00;0,00059427
2004-10-13 00:00:00;0,00059496
2004-10-14 00:00:00;0,00059461
2004-10-15 00:00:00;0,00059461
2004-10-18 00:00:00;0,00059461
2004-10-19 00:00:00;0,00059427
2004-10-20 00:00:00;0,00059427
2004-10-21 00:00:00;0,00061065
2004-10-22 00:00:00;0,00061201
2004-10-25 00:00:00;0,00061269
2004-10-26 00:00:00;0,00061269
2004-10-27 00:00:00;0,00061201
2004-10-28 00:00:00;0,00061201
2004-10-29 00:00:00;0,00061167
2004-11-01 00:00:00;0,00061201
2004-11-03 00:00:00;0,00061303
2004-11-04 00:00:00;0,00061303
2004-11-05 00:00:00;0,00061337
2004-11-08 00:00:00;0,00061337
2004-11-09 00:00:00;0,00061337
2004-11-10 00:00:00;0,00061337
2004-11-11 00:00:00;0,00061337
2004-11-12 00:00:00;0,00061371
2004-11-16 00:00:00;0,00061405
2004-11-17 00:00:00;0,00061371
2004-11-18 00:00:00;0,00063035
2004-11-19 00:00:00;0,00063035
2004-11-22 00:00:00;0,00063035
2004-11-23 00:00:00;0,00062967
2004-11-24 00:00:00;0,00062967
2004-11-25 00:00:00;0,00062899
2004-11-26 00:00:00;0,00062899
2004-11-29 00:00:00;0,00062933
2004-11-30 00:00:00;0,00063001
2004-12-01 00:00:00;0,00063068
2004-12-02 00:00:00;0,00063035
2004-12-03 00:00:00;0,00063001
2004-12-06 00:00:00;0,00062967
2004-12-07 00:00:00;0,00062967
2004-12-08 00:00:00;0,00062899
2004-12-09 00:00:00;0,00062899
2004-12-10 00:00:00;0,00062967
2004-12-13 00:00:00;0,00062967
2004-12-14 00:00:00;0,00063001
2004-12-15 00:00:00;0,00063001
2004-12-16 00:00:00;0,00064657
2004-12-17 00:00:00;0,00064657
2004-12-20 00:00:00;0,00064691
2004-12-21 00:00:00;0,00064657
2004-12-22 00:00:00;0,00064691
2004-12-23 00:00:00;0,00064725
2004-12-24 00:00:00;0,00064725
2004-12-27 00:00:00;0,00064725
2004-12-28 00:00:00;0,00064691
2004-12-29 00:00:00;0,00064759
2004-12-30 00:00:00;0,0006486
2004-12-31 00:00:00;0,00064893
2005-01-03 00:00:00;0,00064893
2005-01-04 00:00:00;0,00064759
2005-01-05 00:00:00;0,00064759
2005-01-06 00:00:00;0,00064759
2005-01-07 00:00:00;0,00064725
2005-01-10 00:00:00;0,00064725
2005-01-11 00:00:00;0,00064691
2005-01-12 00:00:00;0,00064759
2005-01-13 00:00:00;0,00064691
2005-01-14 00:00:00;0,00064759
2005-01-17 00:00:00;0,00064826
2005-01-18 00:00:00;0,00064792
2005-01-19 00:00:00;0,00064792
2005-01-20 00:00:00;0,00066442
2005-01-21 00:00:00;0,00066475
2005-01-24 00:00:00;0,00066509
2005-01-25 00:00:00;0,00066509
2005-01-26 00:00:00;0,00066442
2005-01-27 00:00:00;0,00066475
2005-01-28 00:00:00;0,00066442
2005-01-31 00:00:00;0,00066542
2005-02-01 00:00:00;0,00066542
2005-02-02 00:00:00;0,00066576
2005-02-03 00:00:00;0,00066542
2005-02-04 00:00:00;0,00066542
2005-02-09 00:00:00;0,00066542
2005-02-10 00:00:00;0,00066475
2005-02-11 00:00:00;0,00066475
2005-02-14 00:00:00;0,00066442
2005-02-15 00:00:00;0,00066442
2005-02-16 00:00:00;0,00066374
2005-02-17 00:00:00;0,00068051
2005-02-18 00:00:00;0,00068017
2005-02-21 00:00:00;0,00068017
2005-02-22 00:00:00;0,00068017
2005-02-23 00:00:00;0,00067984
2005-02-24 00:00:00;0,00067984
2005-02-25 00:00:00;0,00067984
2005-02-28 00:00:00;0,00067984
2005-03-01 00:00:00;0,0006795
2005-03-02 00:00:00;0,00067883
2005-03-03 00:00:00;0,00067883
2005-03-04 00:00:00;0,0006785
2005-03-07 00:00:00;0,00067917
2005-03-08 00:00:00;0,0006785
2005-03-09 00:00:00;0,00067816
2005-03-10 00:00:00;0,00067783
2005-03-11 00:00:00;0,00067783
2005-03-14 00:00:00;0,00067783
2005-03-15 00:00:00;0,00067816
2005-03-16 00:00:00;0,0006785
2005-03-17 00:00:00;0,00069553
2005-03-18 00:00:00;0,0006962
2005-03-21 00:00:00;0,00069653
2005-03-22 00:00:00;0,00069686
2005-03-23 00:00:00;0,0006972
2005-03-24 00:00:00;0,00069753
2005-03-28 00:00:00;0,0006972
2005-03-29 00:00:00;0,0006972
2005-03-30 00:00:00;0,00069686
2005-03-31 00:00:00;0,00069753
2005-04-01 00:00:00;0,00069753
2005-04-04 00:00:00;0,00069753
2005-04-05 00:00:00;0,00069786
2005-04-06 00:00:00;0,00069753
2005-04-07 00:00:00;0,00069753
2005-04-08 00:00:00;0,0006972
2005-04-11 00:00:00;0,0006972
2005-04-12 00:00:00;0,00069653
2005-04-13 00:00:00;0,00069686
2005-04-14 00:00:00;0,00069686
2005-04-15 00:00:00;0,00069653
2005-04-18 00:00:00;0,00069653
2005-04-19 00:00:00;0,00069686
2005-04-20 00:00:00;0,00069653
2005-04-22 00:00:00;0,00070352
2005-04-25 00:00:00;0,00070419
2005-04-26 00:00:00;0,00070419
2005-04-27 00:00:00;0,00070485
2005-04-28 00:00:00;0,00070518
2005-04-29 00:00:00;0,00070585
2005-05-02 00:00:00;0,00070651
2005-05-03 00:00:00;0,00070651
2005-05-04 00:00:00;0,00070651
2005-05-05 00:00:00;0,00070651
2005-05-06 00:00:00;0,00070685
2005-05-09 00:00:00;0,00070618
2005-05-10 00:00:00;0,00070618
2005-05-11 00:00:00;0,00070618
2005-05-12 00:00:00;0,00070618
2005-05-13 00:00:00;0,00070585
2005-05-16 00:00:00;0,00070651
2005-05-17 00:00:00;0,00070651
2005-05-18 00:00:00;0,00070618
2005-05-19 00:00:00;0,00071415
2005-05-20 00:00:00;0,00071415
2005-05-23 00:00:00;0,00071415
2005-05-24 00:00:00;0,00071415
2005-05-25 00:00:00;0,00071382
2005-05-27 00:00:00;0,00071415
2005-05-30 00:00:00;0,00071481
2005-05-31 00:00:00;0,00071614
2005-06-01 00:00:00;0,00071614
2005-06-02 00:00:00;0,00071548
2005-06-03 00:00:00;0,00071515
2005-06-06 00:00:00;0,00071481
2005-06-07 00:00:00;0,00071481
2005-06-08 00:00:00;0,00071415
2005-06-09 00:00:00;0,00071415
2005-06-10 00:00:00;0,00071448
2005-06-13 00:00:00;0,00071481
2005-06-14 00:00:00;0,00071481
2005-06-15 00:00:00;0,00071481
2005-06-16 00:00:00;0,00071448
2005-06-17 00:00:00;0,00071481
2005-06-20 00:00:00;0,00071448
2005-06-21 00:00:00;0,00071415
2005-06-22 00:00:00;0,00071448
2005-06-23 00:00:00;0,00071448
2005-06-24 00:00:00;0,00071481
2005-06-27 00:00:00;0,00071515
2005-06-28 00:00:00;0,00071515
2005-06-29 00:00:00;0,00071515
2005-06-30 00:00:00;0,00071515
2005-07-01 00:00:00;0,00071481
2005-07-04 00:00:00;0,00071515
2005-07-05 00:00:00;0,00071448
2005-07-06 00:00:00;0,00071448
2005-07-07 00:00:00;0,00071415
2005-07-08 00:00:00;0,00071349
2005-07-11 00:00:00;0,00071415
2005-07-12 00:00:00;0,00071382
2005-07-13 00:00:00;0,00071382
2005-07-14 00:00:00;0,00071415
2005-07-15 00:00:00;0,00071415
2005-07-18 00:00:00;0,00071382
2005-07-19 00:00:00;0,00071382
2005-07-20 00:00:00;0,00071349
2005-07-21 00:00:00;0,00071349
2005-07-22 00:00:00;0,00071349
2005-07-25 00:00:00;0,00071349
2005-07-26 00:00:00;0,00071316
2005-07-27 00:00:00;0,00071282
2005-07-28 00:00:00;0,00071282
2005-07-29 00:00:00;0,00071316
2005-08-01 00:00:00;0,00071349
2005-08-02 00:00:00;0,00071382
2005-08-03 00:00:00;0,00071382
2005-08-04 00:00:00;0,00071382
2005-08-05 00:00:00;0,00071349
2005-08-08 00:00:00;0,00071349
2005-08-09 00:00:00;0,00071316
2005-08-10 00:00:00;0,00071316
2005-08-11 00:00:00;0,00071316
2005-08-12 00:00:00;0,00071316
2005-08-15 00:00:00;0,00071282
2005-08-16 00:00:00;0,00071249
2005-08-17 00:00:00;0,00071183
2005-08-18 00:00:00;0,00071116
2005-08-19 00:00:00;0,00071216
2005-08-22 00:00:00;0,00071249
2005-08-23 00:00:00;0,00071249
2005-08-24 00:00:00;0,00071282
2005-08-25 00:00:00;0,00071282
2005-08-26 00:00:00;0,00071249
2005-08-29 00:00:00;0,00071349
2005-08-30 00:00:00;0,00071349
2005-08-31 00:00:00;0,00071415
2005-09-01 00:00:00;0,00071448
2005-09-02 00:00:00;0,00071448
2005-09-05 00:00:00;0,00071448
2005-09-06 00:00:00;0,00071415
2005-09-08 00:00:00;0,00071349
2005-09-09 00:00:00;0,00071349
2005-09-12 00:00:00;0,00071382
2005-09-13 00:00:00;0,00071349
2005-09-14 00:00:00;0,00071349
2005-09-15 00:00:00;0,00070585
2005-09-16 00:00:00;0,00070585
2005-09-19 00:00:00;0,00070585
2005-09-20 00:00:00;0,00070552
2005-09-21 00:00:00;0,00070452
2005-09-22 00:00:00;0,00070485
2005-09-23 00:00:00;0,00070452
2005-09-26 00:00:00;0,00070518
2005-09-27 00:00:00;0,00070485
2005-09-28 00:00:00;0,00070518
2005-09-29 00:00:00;0,00070552
2005-09-30 00:00:00;0,00070751
2005-10-03 00:00:00;0,00070618
2005-10-04 00:00:00;0,00070485
2005-10-05 00:00:00;0,00070452
2005-10-06 00:00:00;0,00070385
2005-10-07 00:00:00;0,00070419
2005-10-10 00:00:00;0,00070385
2005-10-11 00:00:00;0,00070419
2005-10-13 00:00:00;0,00070319
2005-10-14 00:00:00;0,00070319
2005-10-17 00:00:00;0,00070252
2005-10-18 00:00:00;0,00070286
2005-10-19 00:00:00;0,00070286
2005-10-20 00:00:00;0,00068719
2005-10-21 00:00:00;0,00068686
2005-10-24 00:00:00;0,00068652
2005-10-25 00:00:00;0,00068686
2005-10-26 00:00:00;0,00068619
2005-10-27 00:00:00;0,00068652
2005-10-28 00:00:00;0,00068619
2005-10-31 00:00:00;0,00068786
2005-11-01 00:00:00;0,00068919
2005-11-03 00:00:00;0,00068819
2005-11-04 00:00:00;0,00068886
2005-11-07 00:00:00;0,00068886
2005-11-08 00:00:00;0,00068853
2005-11-09 00:00:00;0,00068886
2005-11-10 00:00:00;0,00068886
2005-11-11 00:00:00;0,00068853
2005-11-14 00:00:00;0,00068886
2005-11-16 00:00:00;0,00068786
2005-11-17 00:00:00;0,00068786
2005-11-18 00:00:00;0,00068786
2005-11-21 00:00:00;0,00068686
2005-11-22 00:00:00;0,00068686
2005-11-23 00:00:00;0,00068585
2005-11-24 00:00:00;0,00066979
2005-11-25 00:00:00;0,00067012
2005-11-28 00:00:00;0,00067012
2005-11-29 00:00:00;0,00067079
2005-11-30 00:00:00;0,00067146
2005-12-01 00:00:00;0,00067146
2005-12-02 00:00:00;0,00067113
2005-12-05 00:00:00;0,00067146
2005-12-06 00:00:00;0,00067113
2005-12-07 00:00:00;0,00067113
2005-12-08 00:00:00;0,00067012
2005-12-09 00:00:00;0,00067012
2005-12-12 00:00:00;0,00067012
2005-12-13 00:00:00;0,00066979
2005-12-14 00:00:00;0,00066912
2005-12-15 00:00:00;0,00065365
2005-12-16 00:00:00;0,00065399
2005-12-19 00:00:00;0,00065466
2005-12-20 00:00:00;0,000655
2005-12-21 00:00:00;0,00065534
2005-12-22 00:00:00;0,00065534
2005-12-23 00:00:00;0,00065534
2005-12-26 00:00:00;0,000655
2005-12-27 00:00:00;0,000655
2005-12-28 00:00:00;0,00065466
2005-12-29 00:00:00;0,00065635
2005-12-30 00:00:00;0,00065668
2006-01-02 00:00:00;0,000655
2006-01-03 00:00:00;0,000655
2006-01-04 00:00:00;0,00065466
2006-01-05 00:00:00;0,00065433
2006-01-06 00:00:00;0,00065433
2006-01-09 00:00:00;0,00065399
2006-01-10 00:00:00;0,00065332
2006-01-11 00:00:00;0,00065332
2006-01-12 00:00:00;0,00065365
2006-01-13 00:00:00;0,00065332
2006-01-16 00:00:00;0,00065332
2006-01-17 00:00:00;0,00065298
2006-01-18 00:00:00;0,00065298
2006-01-19 00:00:00;0,00062696
2006-01-20 00:00:00;0,0006273
2006-01-23 00:00:00;0,00062865
2006-01-24 00:00:00;0,00062967
2006-01-25 00:00:00;0,00063035
2006-01-26 00:00:00;0,00063272
2006-01-27 00:00:00;0,00063001
2006-01-30 00:00:00;0,00062763
2006-01-31 00:00:00;0,00062662
2006-02-01 00:00:00;0,00062831
2006-02-02 00:00:00;0,00062933
2006-02-03 00:00:00;0,00062933
2006-02-06 00:00:00;0,00062933
2006-02-07 00:00:00;0,00062933
2006-02-08 00:00:00;0,00062933
2006-02-09 00:00:00;0,00062933
2006-02-10 00:00:00;0,00062899
2006-02-13 00:00:00;0,00062865
2006-02-14 00:00:00;0,00062899
2006-02-15 00:00:00;0,00063068
2006-02-16 00:00:00;0,00063035
2006-02-17 00:00:00;0,00063068
2006-02-20 00:00:00;0,00063068
2006-02-21 00:00:00;0,00063068
2006-02-22 00:00:00;0,00063136
2006-02-23 00:00:00;0,00063136
2006-02-24 00:00:00;0,00063305
2006-03-01 00:00:00;0,00063305
2006-03-02 00:00:00;0,00063305
2006-03-03 00:00:00;0,00063272
2006-03-06 00:00:00;0,00063238
2006-03-07 00:00:00;0,00063204
2006-03-08 00:00:00;0,00063136
2006-03-09 00:00:00;0,00060656
2006-03-10 00:00:00;0,00060588
2006-03-13 00:00:00;0,00060588
2006-03-14 00:00:00;0,00060554
2006-03-15 00:00:00;0,0006052
2006-03-16 00:00:00;0,00060486
2006-03-17 00:00:00;0,00060486
2006-03-20 00:00:00;0,00060486
2006-03-21 00:00:00;0,00060486
2006-03-22 00:00:00;0,0006052
2006-03-23 00:00:00;0,00060588
2006-03-24 00:00:00;0,0006052
2006-03-27 00:00:00;0,0006052
2006-03-28 00:00:00;0,00060554
2006-03-29 00:00:00;0,00060554
2006-03-30 00:00:00;0,00060588
2006-03-31 00:00:00;0,00060656
2006-04-03 00:00:00;0,00060452
2006-04-04 00:00:00;0,00060383
2006-04-05 00:00:00;0,00060349
2006-04-06 00:00:00;0,00060315
2006-04-07 00:00:00;0,00060281
2006-04-10 00:00:00;0,00060281
2006-04-11 00:00:00;0,00060281
2006-04-12 00:00:00;0,00060281
2006-04-13 00:00:00;0,00060281
2006-04-17 00:00:00;0,00060281
2006-04-18 00:00:00;0,00060281
2006-04-19 00:00:00;0,00060281
2006-04-20 00:00:00;0,00057714
2006-04-24 00:00:00;0,0005768
2006-04-25 00:00:00;0,00057646
2006-04-26 00:00:00;0,00057611
2006-04-27 00:00:00;0,00057646
2006-04-28 00:00:00;0,00057886
2006-05-02 00:00:00;0,00057852
2006-05-03 00:00:00;0,00057852
2006-05-04 00:00:00;0,00057783
2006-05-05 00:00:00;0,00057852
2006-05-08 00:00:00;0,00057886
2006-05-09 00:00:00;0,00057817
2006-05-10 00:00:00;0,00057749
2006-05-11 00:00:00;0,00057714
2006-05-12 00:00:00;0,00057749
2006-05-15 00:00:00;0,00057852
2006-05-16 00:00:00;0,0005792
2006-05-17 00:00:00;0,00057749
2006-05-18 00:00:00;0,00057714
2006-05-19 00:00:00;0,0005768
2006-05-22 00:00:00;0,00057646
2006-05-23 00:00:00;0,00057646
2006-05-24 00:00:00;0,00057646
2006-05-25 00:00:00;0,0005768
2006-05-26 00:00:00;0,00057646
2006-05-29 00:00:00;0,00057646
2006-05-30 00:00:00;0,0005768
2006-05-31 00:00:00;0,00057714
2006-06-01 00:00:00;0,00055994
2006-06-02 00:00:00;0,00056063
2006-06-05 00:00:00;0,00056097
2006-06-06 00:00:00;0,00055994
2006-06-07 00:00:00;0,0005596
2006-06-08 00:00:00;0,0005596
2006-06-09 00:00:00;0,0005596
2006-06-12 00:00:00;0,00055994
2006-06-13 00:00:00;0,00055994
2006-06-14 00:00:00;0,0005596
2006-06-16 00:00:00;0,0005596
2006-06-19 00:00:00;0,0005596
